project_name,algorithm,file_id,f1,G,MCC
poi-2.5,ibea,poi-2.5_exp_89_train,0.776429809,0.663823946,0.358053068
poi-2.5,ibea,poi-2.5_exp_8_train,0.777003484,0.669741221,0.365263054
poi-2.5,ibea,poi-2.5_exp_90_train,0.70703125,0.666399525,0.321369534
poi-2.5,ibea,poi-2.5_exp_91_train,0.734225621,0.686350581,0.360346498
poi-2.5,ibea,poi-2.5_exp_92_train,0.753731343,0.694418791,0.379551477
poi-2.5,ibea,poi-2.5_exp_93_train,0.734126984,0.709205871,0.406491919
poi-2.5,ibea,poi-2.5_exp_94_train,0.721518987,0.724835336,0.457860429
poi-2.5,ibea,poi-2.5_exp_95_train,0.762773723,0.689803919,0.377384238
poi-2.5,ibea,poi-2.5_exp_96_train,0.744376278,0.736947382,0.468746477
poi-2.5,ibea,poi-2.5_exp_97_train,0.607655502,0.651064831,0.405647136
poi-2.5,ibea,poi-2.5_exp_98_train,0.724409449,0.692761617,0.373298369
poi-2.5,ibea,poi-2.5_exp_99_train,0.809815951,0.561348731,0.360274403
poi-2.5,ibea,poi-2.5_exp_9_train,0.768402154,0.684318666,0.374102806
xalan-2.4,ibea,xalan-2.4_exp_0_train,0.63197026,0.630528618,0.262387703
xalan-2.4,ibea,xalan-2.4_exp_10_train,0.657980456,0.590072032,0.241011026
xalan-2.4,ibea,xalan-2.4_exp_11_train,0.434628975,0.524447064,0.219959218
xalan-2.4,ibea,xalan-2.4_exp_12_train,0.624535316,0.623051524,0.247418089
xalan-2.4,ibea,xalan-2.4_exp_13_train,0.514018692,0.578027664,0.225414918
xalan-2.4,ibea,xalan-2.4_exp_14_train,0.590971272,0.621614264,0.252890673
xalan-2.4,ibea,xalan-2.4_exp_15_train,0.600522193,0.617614382,0.236359554
xalan-2.4,ibea,xalan-2.4_exp_16_train,0.646017699,0.588580625,0.222941095
xalan-2.4,ibea,xalan-2.4_exp_17_train,0.56424581,0.602174635,0.220152976
xalan-2.4,ibea,xalan-2.4_exp_18_train,0.566906475,0.610915135,0.248902248
xalan-2.4,ibea,xalan-2.4_exp_19_train,0.558823529,0.607780583,0.252599392
xalan-2.4,ibea,xalan-2.4_exp_1_train,0.630272953,0.629291073,0.259773597
xalan-2.4,ibea,xalan-2.4_exp_20_train,0.587280108,0.615433141,0.237864874
xalan-2.4,ibea,xalan-2.4_exp_21_train,0.658227848,0.625161478,0.273237847
xalan-2.4,ibea,xalan-2.4_exp_22_train,0.584397163,0.623689244,0.268774057
xalan-2.4,ibea,xalan-2.4_exp_23_train,0.60756193,0.623953109,0.248896674
xalan-2.4,ibea,xalan-2.4_exp_24_train,0.6075,0.609352423,0.219200036
xalan-2.4,ibea,xalan-2.4_exp_25_train,0.610666667,0.63334471,0.270687354
xalan-2.4,ibea,xalan-2.4_exp_26_train,0.631840796,0.631793235,0.264528474
xalan-2.4,ibea,xalan-2.4_exp_27_train,0.609032258,0.62209372,0.244413253
xalan-2.4,ibea,xalan-2.4_exp_28_train,0.437389771,0.526574647,0.222619411
xalan-2.4,ibea,xalan-2.4_exp_29_train,0.516819572,0.577769703,0.213309327
xalan-2.4,ibea,xalan-2.4_exp_2_train,0.599739244,0.616456716,0.233921472
xalan-2.4,ibea,xalan-2.4_exp_30_train,0.602040816,0.611397902,0.222668535
xalan-2.4,ibea,xalan-2.4_exp_31_train,0.631944444,0.599579956,0.218804841
xalan-2.4,ibea,xalan-2.4_exp_32_train,0.568965517,0.612463719,0.251404237
xalan-2.4,ibea,xalan-2.4_exp_33_train,0.563300142,0.605394651,0.233173698
xalan-2.4,ibea,xalan-2.4_exp_34_train,0.584699454,0.615498741,0.240303664
xalan-2.4,ibea,xalan-2.4_exp_35_train,0.609947644,0.627422754,0.256223874
xalan-2.4,ibea,xalan-2.4_exp_36_train,0.546805349,0.599061746,0.240265907
xalan-2.4,ibea,xalan-2.4_exp_37_train,0.610687023,0.618970619,0.237792889
xalan-2.4,ibea,xalan-2.4_exp_38_train,0.62244898,0.631350661,0.262547613
xalan-2.4,ibea,xalan-2.4_exp_39_train,0.633615478,0.622353271,0.250107981
xalan-2.4,ibea,xalan-2.4_exp_3_train,0.561702128,0.603359705,0.228006099
xalan-2.4,ibea,xalan-2.4_exp_40_train,0.631578947,0.604655463,0.224671374
xalan-2.4,ibea,xalan-2.4_exp_41_train,0.632211538,0.618277803,0.243361187
xalan-2.4,ibea,xalan-2.4_exp_42_train,0.653333333,0.599797471,0.242639598
xalan-2.4,ibea,xalan-2.4_exp_43_train,0.530232558,0.591144776,0.249022546
xalan-2.4,ibea,xalan-2.4_exp_44_train,0.508474576,0.57178817,0.205884156
xalan-2.4,ibea,xalan-2.4_exp_45_train,0.626716604,0.62805109,0.256708839
xalan-2.4,ibea,xalan-2.4_exp_46_train,0.602809706,0.612595548,0.225077946
xalan-2.4,ibea,xalan-2.4_exp_47_train,0.59437751,0.619151226,0.243056701
xalan-2.4,ibea,xalan-2.4_exp_48_train,0.637362637,0.630233012,0.263951806
xalan-2.4,ibea,xalan-2.4_exp_49_train,0.503987241,0.57253182,0.230483746
xalan-2.4,ibea,xalan-2.4_exp_4_train,0.592797784,0.626203869,0.265603686
xalan-2.4,ibea,xalan-2.4_exp_50_train,0.620512821,0.631144021,0.262229862
xalan-2.4,ibea,xalan-2.4_exp_51_train,0.623115578,0.626749192,0.253686337
xalan-2.4,ibea,xalan-2.4_exp_52_train,0.566951567,0.608954743,0.240868603
xalan-2.4,ibea,xalan-2.4_exp_53_train,0.606826802,0.61291993,0.225781266
xalan-2.4,ibea,xalan-2.4_exp_54_train,0.566906475,0.610915135,0.248902248
xalan-2.4,ibea,xalan-2.4_exp_55_train,0.58953168,0.62194393,0.255439984
xalan-2.4,ibea,xalan-2.4_exp_56_train,0.652838428,0.58774632,0.231568193
xalan-2.4,ibea,xalan-2.4_exp_57_train,0.626065773,0.617679751,0.239231317
xalan-2.4,ibea,xalan-2.4_exp_58_train,0.619402985,0.619331781,0.239587023
xalan-2.4,ibea,xalan-2.4_exp_59_train,0.631055901,0.630543395,0.262150464
xalan-2.4,ibea,xalan-2.4_exp_5_train,0.53030303,0.587936519,0.228496923
xalan-2.4,ibea,xalan-2.4_exp_60_train,0.595744681,0.618569081,0.240709315
xalan-2.4,ibea,xalan-2.4_exp_61_train,0.583106267,0.613335294,0.235285591
xalan-2.4,ibea,xalan-2.4_exp_62_train,0.58028169,0.618538955,0.25582327
xalan-2.4,ibea,xalan-2.4_exp_63_train,0.562587904,0.602288091,0.22276568
xalan-2.4,ibea,xalan-2.4_exp_64_train,0.600529101,0.6215643,0.245864002
xalan-2.4,ibea,xalan-2.4_exp_65_train,0.636803874,0.626154271,0.257467779
xalan-2.4,ibea,xalan-2.4_exp_66_train,0.541106129,0.595103379,0.235434968
xalan-2.4,ibea,xalan-2.4_exp_67_train,0.618925831,0.628757834,0.257400268
xalan-2.4,ibea,xalan-2.4_exp_68_train,0.609853529,0.632220761,0.268210151
xalan-2.4,ibea,xalan-2.4_exp_69_train,0.593006993,0.628530577,0.273402211
xalan-2.4,ibea,xalan-2.4_exp_6_train,0.548905109,0.597774645,0.228958808
xalan-2.4,ibea,xalan-2.4_exp_70_train,0.605433376,0.619452121,0.239288844
xalan-2.4,ibea,xalan-2.4_exp_71_train,0.612612613,0.624724149,0.249542021
xalan-2.4,ibea,xalan-2.4_exp_72_train,0.607894737,0.627016722,0.256032212
xalan-2.4,ibea,xalan-2.4_exp_73_train,0.60342556,0.623156195,0.248491144
xalan-2.4,ibea,xalan-2.4_exp_74_train,0.614795918,0.623868485,0.247592959
xalan-2.4,ibea,xalan-2.4_exp_75_train,0.561891516,0.599041008,0.212535598
xalan-2.4,ibea,xalan-2.4_exp_76_train,0.635910224,0.636777816,0.274275494
xalan-2.4,ibea,xalan-2.4_exp_77_train,0.581818182,0.618408393,0.253121197
xalan-2.4,ibea,xalan-2.4_exp_78_train,0.653488372,0.625280696,0.26868186
xalan-2.4,ibea,xalan-2.4_exp_79_train,0.651764706,0.629073882,0.271677711
xalan-2.4,ibea,xalan-2.4_exp_7_train,0.550512445,0.599724975,0.234256986
xalan-2.4,ibea,xalan-2.4_exp_80_train,0.485049834,0.560969201,0.238555917
xalan-2.4,ibea,xalan-2.4_exp_81_train,0.638141809,0.631517892,0.266311202
xalan-2.4,ibea,xalan-2.4_exp_82_train,0.59972863,0.627675153,0.262965287
xalan-2.4,ibea,xalan-2.4_exp_83_train,0.582025678,0.62269252,0.269003146
xalan-2.4,ibea,xalan-2.4_exp_84_train,0.582278481,0.620038446,0.258326452
xalan-2.4,ibea,xalan-2.4_exp_85_train,0.655172414,0.651636245,0.305451575
xalan-2.4,ibea,xalan-2.4_exp_86_train,0.668973472,0.638044649,0.298187255
xalan-2.4,ibea,xalan-2.4_exp_87_train,0.62755102,0.636338709,0.272517383
xalan-2.4,ibea,xalan-2.4_exp_88_train,0.553623188,0.600552982,0.231229413
xalan-2.4,ibea,xalan-2.4_exp_89_train,0.547826087,0.595432075,0.220946005
xalan-2.4,ibea,xalan-2.4_exp_8_train,0.58490566,0.612139095,0.230393747
xalan-2.4,ibea,xalan-2.4_exp_90_train,0.626619552,0.602906562,0.218538941
xalan-2.4,ibea,xalan-2.4_exp_91_train,0.614213198,0.621544313,0.242953055
xalan-2.4,ibea,xalan-2.4_exp_92_train,0.476666667,0.554375361,0.227771953
xalan-2.4,ibea,xalan-2.4_exp_93_train,0.646153846,0.625871485,0.263163453
xalan-2.4,ibea,xalan-2.4_exp_94_train,0.567123288,0.600014907,0.210066754
xalan-2.4,ibea,xalan-2.4_exp_95_train,0.61229611,0.615549198,0.231353359
xalan-2.4,ibea,xalan-2.4_exp_96_train,0.625316456,0.631586739,0.263073005
xalan-2.4,ibea,xalan-2.4_exp_97_train,0.582995951,0.610727007,0.227861307
xalan-2.4,ibea,xalan-2.4_exp_98_train,0.595238095,0.616557469,0.235862037
xalan-2.4,ibea,xalan-2.4_exp_99_train,0.642266824,0.620654242,0.253460472
xalan-2.4,ibea,xalan-2.4_exp_9_train,0.633853541,0.619452121,0.246026731
xalan-2.5,ibea,xalan-2.5_exp_0_train,0.477508651,0.561447907,0.349998687
xalan-2.5,ibea,xalan-2.5_exp_10_train,0.585651537,0.642418357,0.361806287
xalan-2.5,ibea,xalan-2.5_exp_11_train,0.679334917,0.694977723,0.389098688
xalan-2.5,ibea,xalan-2.5_exp_12_train,0.670168067,0.642370414,0.314921753
xalan-2.5,ibea,xalan-2.5_exp_13_train,0.678043231,0.68192222,0.36608984
xalan-2.5,ibea,xalan-2.5_exp_14_train,0.637362637,0.6618873,0.325075152
xalan-2.5,ibea,xalan-2.5_exp_15_train,0.684263959,0.640293424,0.334239576
xalan-2.5,ibea,xalan-2.5_exp_16_train,0.673635308,0.683681363,0.36716239
xalan-2.5,ibea,xalan-2.5_exp_17_train,0.68486917,0.688719459,0.379706277
xalan-2.5,ibea,xalan-2.5_exp_18_train,0.388461538,0.491522682,0.347331619
xalan-2.5,ibea,xalan-2.5_exp_19_train,0.597101449,0.651171995,0.372701829
xalan-2.5,ibea,xalan-2.5_exp_1_train,0.684434968,0.664522716,0.352021878
xalan-2.5,ibea,xalan-2.5_exp_20_train,0.68786808,0.70116183,0.401445175
xalan-2.5,ibea,xalan-2.5_exp_21_train,0.623268698,0.669417467,0.38235579
xalan-2.5,ibea,xalan-2.5_exp_22_train,0.661887694,0.679784853,0.358957234
xalan-2.5,ibea,xalan-2.5_exp_23_train,0.643373494,0.664314122,0.32858907
xalan-2.5,ibea,xalan-2.5_exp_24_train,0.688118812,0.711748389,0.426525898
xalan-2.5,ibea,xalan-2.5_exp_25_train,0.662946429,0.660314995,0.326686483
xalan-2.5,ibea,xalan-2.5_exp_26_train,0.574045802,0.635121747,0.378652796
xalan-2.5,ibea,xalan-2.5_exp_27_train,0.701550388,0.632067461,0.364488006
xalan-2.5,ibea,xalan-2.5_exp_28_train,0.612658228,0.647012322,0.302144949
xalan-2.5,ibea,xalan-2.5_exp_29_train,0.688629118,0.667620741,0.359931666
xalan-2.5,ibea,xalan-2.5_exp_2_train,0.692896175,0.68337722,0.379502061
xalan-2.5,ibea,xalan-2.5_exp_30_train,0.694092827,0.670237442,0.369269522
xalan-2.5,ibea,xalan-2.5_exp_31_train,0.380582524,0.485205687,0.349673082
xalan-2.5,ibea,xalan-2.5_exp_32_train,0.6811071,0.699677787,0.399037514
xalan-2.5,ibea,xalan-2.5_exp_33_train,0.661853189,0.681481725,0.362740404
xalan-2.5,ibea,xalan-2.5_exp_34_train,0.68255688,0.669244914,0.354319097
xalan-2.5,ibea,xalan-2.5_exp_35_train,0.384615385,0.488558299,0.340437336
xalan-2.5,ibea,xalan-2.5_exp_36_train,0.701461378,0.673499738,0.38223761
xalan-2.5,ibea,xalan-2.5_exp_37_train,0.666666667,0.664885668,0.335323618
xalan-2.5,ibea,xalan-2.5_exp_38_train,0.685606061,0.59574566,0.318297473
xalan-2.5,ibea,xalan-2.5_exp_39_train,0.672875437,0.683587506,0.366815419
xalan-2.5,ibea,xalan-2.5_exp_3_train,0.649227111,0.666501104,0.332297721
xalan-2.5,ibea,xalan-2.5_exp_40_train,0.639405204,0.667066928,0.337613319
xalan-2.5,ibea,xalan-2.5_exp_41_train,0.685602351,0.620055875,0.326591594
xalan-2.5,ibea,xalan-2.5_exp_42_train,0.444859813,0.535241551,0.400861444
xalan-2.5,ibea,xalan-2.5_exp_43_train,0.614060258,0.664522716,0.393263821
xalan-2.5,ibea,xalan-2.5_exp_44_train,0.691466083,0.682298486,0.376931639
xalan-2.5,ibea,xalan-2.5_exp_45_train,0.671248568,0.677288417,0.35579687
xalan-2.5,ibea,xalan-2.5_exp_46_train,0.667447307,0.679916984,0.359183996
xalan-2.5,ibea,xalan-2.5_exp_47_train,0.653061224,0.684926562,0.379795357
xalan-2.5,ibea,xalan-2.5_exp_48_train,0.543889845,0.612124059,0.454634341
xalan-2.5,ibea,xalan-2.5_exp_49_train,0.696329255,0.693102844,0.393448947
xalan-2.5,ibea,xalan-2.5_exp_4_train,0.699316629,0.70343493,0.408994617
xalan-2.5,ibea,xalan-2.5_exp_50_train,0.628650904,0.67435281,0.394596168
xalan-2.5,ibea,xalan-2.5_exp_51_train,0.691111111,0.687410194,0.382313335
xalan-2.5,ibea,xalan-2.5_exp_52_train,0.685520362,0.687619247,0.378516261
xalan-2.5,ibea,xalan-2.5_exp_53_train,0.546042003,0.614296299,0.386870921
xalan-2.5,ibea,xalan-2.5_exp_54_train,0.448529412,0.538468533,0.381890997
xalan-2.5,ibea,xalan-2.5_exp_55_train,0.541284404,0.608844845,0.325651784
xalan-2.5,ibea,xalan-2.5_exp_56_train,0.582972583,0.639166072,0.34541115
xalan-2.5,ibea,xalan-2.5_exp_57_train,0.66587396,0.682403804,0.364029272
xalan-2.5,ibea,xalan-2.5_exp_58_train,0.608478803,0.639968662,0.284763205
xalan-2.5,ibea,xalan-2.5_exp_59_train,0.603305785,0.651865318,0.344069174
xalan-2.5,ibea,xalan-2.5_exp_5_train,0.662323561,0.648957085,0.312474462
xalan-2.5,ibea,xalan-2.5_exp_60_train,0.668280872,0.688916938,0.378054981
xalan-2.5,ibea,xalan-2.5_exp_61_train,0.692134831,0.692128274,0.388971809
xalan-2.5,ibea,xalan-2.5_exp_62_train,0.659713168,0.694124116,0.405076676
xalan-2.5,ibea,xalan-2.5_exp_63_train,0.525285481,0.598200545,0.362702624
xalan-2.5,ibea,xalan-2.5_exp_64_train,0.646562123,0.667620741,0.335275283
xalan-2.5,ibea,xalan-2.5_exp_65_train,0.539837398,0.609518942,0.383350969
xalan-2.5,ibea,xalan-2.5_exp_66_train,0.665148064,0.669448138,0.340921151
xalan-2.5,ibea,xalan-2.5_exp_67_train,0.612535613,0.662751446,0.385132238
xalan-2.5,ibea,xalan-2.5_exp_68_train,0.681870011,0.686427541,0.374750282
xalan-2.5,ibea,xalan-2.5_exp_69_train,0.472906404,0.557180373,0.282957849
xalan-2.5,ibea,xalan-2.5_exp_6_train,0.482142857,0.564593298,0.398427599
xalan-2.5,ibea,xalan-2.5_exp_70_train,0.694599628,0.593544446,0.34022766
xalan-2.5,ibea,xalan-2.5_exp_71_train,0.678714859,0.627568587,0.317433286
xalan-2.5,ibea,xalan-2.5_exp_72_train,0.612903226,0.664831624,0.408699851
xalan-2.5,ibea,xalan-2.5_exp_73_train,0.659955257,0.658087956,0.321672512
xalan-2.5,ibea,xalan-2.5_exp_74_train,0.648581998,0.674501225,0.35160848
xalan-2.5,ibea,xalan-2.5_exp_75_train,0.693665628,0.662495808,0.363135555
xalan-2.5,ibea,xalan-2.5_exp_76_train,0.682539683,0.685346119,0.373537781
xalan-2.5,ibea,xalan-2.5_exp_77_train,0.694,0.642833718,0.352782198
xalan-2.5,ibea,xalan-2.5_exp_78_train,0.698198198,0.698940092,0.402141644
xalan-2.5,ibea,xalan-2.5_exp_79_train,0.573667712,0.635549953,0.402490089
xalan-2.5,ibea,xalan-2.5_exp_7_train,0.695005313,0.674447952,0.373799299
xalan-2.5,ibea,xalan-2.5_exp_80_train,0.55499154,0.620932771,0.452579675
xalan-2.5,ibea,xalan-2.5_exp_81_train,0.686296716,0.688749271,0.380567049
xalan-2.5,ibea,xalan-2.5_exp_82_train,0.695269527,0.68821619,0.386969543
xalan-2.5,ibea,xalan-2.5_exp_83_train,0.692134831,0.692128274,0.388971809
xalan-2.5,ibea,xalan-2.5_exp_84_train,0.624352332,0.661759326,0.33814973
xalan-2.5,ibea,xalan-2.5_exp_85_train,0.685405405,0.67136614,0.359499452
xalan-2.5,ibea,xalan-2.5_exp_86_train,0.680808081,0.63350327,0.324439966
xalan-2.5,ibea,xalan-2.5_exp_87_train,0.68644906,0.62740907,0.331444902
xalan-2.5,ibea,xalan-2.5_exp_88_train,0.377431907,0.4827238,0.347357736
xalan-2.5,ibea,xalan-2.5_exp_89_train,0.685314685,0.696010994,0.391568033
xalan-2.5,ibea,xalan-2.5_exp_8_train,0.675916749,0.616306821,0.306295551
xalan-2.5,ibea,xalan-2.5_exp_90_train,0.696558916,0.667651495,0.370956396
xalan-2.5,ibea,xalan-2.5_exp_91_train,0.659624413,0.672988902,0.345269376
xalan-2.5,ibea,xalan-2.5_exp_92_train,0.658536585,0.697469721,0.427805527
xalan-2.5,ibea,xalan-2.5_exp_93_train,0.649386085,0.69025681,0.416584381
xalan-2.5,ibea,xalan-2.5_exp_94_train,0.691304348,0.679667801,0.374076764
xalan-2.5,ibea,xalan-2.5_exp_95_train,0.704444444,0.701008075,0.409652322
xalan-2.5,ibea,xalan-2.5_exp_96_train,0.527586207,0.599747398,0.429515176
xalan-2.5,ibea,xalan-2.5_exp_97_train,0.673311185,0.668051166,0.344325792
xalan-2.5,ibea,xalan-2.5_exp_98_train,0.64690027,0.68690223,0.403999913
xalan-2.5,ibea,xalan-2.5_exp_99_train,0.594752187,0.649617215,0.373472755
xalan-2.5,ibea,xalan-2.5_exp_9_train,0.643705463,0.660905533,0.321106677
xalan-2.6,ibea,xalan-2.6_exp_0_train,0.970907017,0.77656764,0.270138255
xalan-2.6,ibea,xalan-2.6_exp_10_train,0.975609756,0.722753727,0.256322946
xalan-2.6,ibea,xalan-2.6_exp_11_train,0.910519952,0.780922562,0.165345731
xalan-2.6,ibea,xalan-2.6_exp_12_train,0.974358974,0.882611946,0.362661113
xalan-2.6,ibea,xalan-2.6_exp_13_train,0.848368522,0.777219177,0.137304727
xalan-2.6,ibea,xalan-2.6_exp_14_train,0.959537572,0.869612532,0.291540819
xalan-2.6,ibea,xalan-2.6_exp_15_train,0.912280702,0.873677521,0.218237087
xalan-2.6,ibea,xalan-2.6_exp_16_train,0.941935484,0.754348935,0.183798852
xalan-2.6,ibea,xalan-2.6_exp_17_train,0.876797999,0.883529065,0.203182133
xalan-2.6,ibea,xalan-2.6_exp_18_train,0.94619883,0.809440152,0.222455626
xalan-2.6,ibea,xalan-2.6_exp_19_train,0.97377423,0.882095647,0.358913638
xalan-2.6,ibea,xalan-2.6_exp_1_train,0.924731183,0.839763945,0.210401488
xalan-2.6,ibea,xalan-2.6_exp_20_train,0.957827845,0.766464023,0.221016988
xalan-2.6,ibea,xalan-2.6_exp_21_train,0.969142857,0.775197628,0.26188909
xalan-2.6,ibea,xalan-2.6_exp_22_train,0.827900913,0.801774707,0.146980226
xalan-2.6,ibea,xalan-2.6_exp_23_train,0.964962665,0.824802798,0.279225923
xalan-2.6,ibea,xalan-2.6_exp_24_train,0.894898586,0.858481971,0.197485436
xalan-2.6,ibea,xalan-2.6_exp_25_train,0.955414013,0.764612658,0.214220721
xalan-2.6,ibea,xalan-2.6_exp_26_train,0.824068018,0.798611875,0.144907126
xalan-2.6,ibea,xalan-2.6_exp_27_train,0.931831654,0.79785093,0.194625296
xalan-2.6,ibea,xalan-2.6_exp_28_train,0.959537572,0.869612532,0.291540819
xalan-2.6,ibea,xalan-2.6_exp_29_train,0.823066841,0.836260634,0.165456882
xalan-2.6,ibea,xalan-2.6_exp_2_train,0.948104956,0.759031469,0.196379205
xalan-2.6,ibea,xalan-2.6_exp_30_train,0.871859296,0.879106653,0.198846833
xalan-2.6,ibea,xalan-2.6_exp_31_train,0.950437318,0.861718761,0.263098958
xalan-2.6,ibea,xalan-2.6_exp_32_train,0.852396166,0.861836233,0.183744102
xalan-2.6,ibea,xalan-2.6_exp_33_train,0.966704937,0.875876329,0.320719653
xalan-2.6,ibea,xalan-2.6_exp_34_train,0.870603015,0.837591201,0.17516963
xalan-2.6,ibea,xalan-2.6_exp_35_train,0.882389546,0.888556298,0.208384923
xalan-2.6,ibea,xalan-2.6_exp_36_train,0.890808143,0.854936951,0.193267672
xalan-2.6,ibea,xalan-2.6_exp_37_train,0.851118211,0.821112387,0.160979568
xalan-2.6,ibea,xalan-2.6_exp_38_train,0.966704937,0.875876329,0.320719653
xalan-2.6,ibea,xalan-2.6_exp_39_train,0.924821002,0.792248333,0.183773584
xalan-2.6,ibea,xalan-2.6_exp_3_train,0.925373134,0.840306253,0.2114066
xalan-2.6,ibea,xalan-2.6_exp_40_train,0.976109215,0.884159032,0.374563329
xalan-2.6,ibea,xalan-2.6_exp_41_train,0.937352246,0.895987772,0.260549752
xalan-2.6,ibea,xalan-2.6_exp_42_train,0.950552647,0.760896414,0.201950077
xalan-2.6,ibea,xalan-2.6_exp_43_train,0.916416115,0.785575568,0.172430113
xalan-2.6,ibea,xalan-2.6_exp_44_train,0.96611143,0.875356058,0.318000192
xalan-2.6,ibea,xalan-2.6_exp_45_train,0.927933294,0.842471994,0.215534136
xalan-2.6,ibea,xalan-2.6_exp_46_train,0.933096507,0.798865363,0.196743984
xalan-2.6,ibea,xalan-2.6_exp_47_train,0.974417283,0.779300438,0.288791333
xalan-2.6,ibea,xalan-2.6_exp_48_train,0.942555686,0.754818496,0.184979601
xalan-2.6,ibea,xalan-2.6_exp_49_train,0.941867293,0.805930639,0.213093222
xalan-2.6,ibea,xalan-2.6_exp_4_train,0.933806147,0.748217833,0.16974858
xalan-2.6,ibea,xalan-2.6_exp_50_train,0.908429351,0.826090547,0.188193712
xalan-2.6,ibea,xalan-2.6_exp_51_train,0.875857767,0.754013356,0.133398552
xalan-2.6,ibea,xalan-2.6_exp_52_train,0.949152542,0.906658012,0.289345297
xalan-2.6,ibea,xalan-2.6_exp_53_train,0.947491249,0.758564516,0.19503843
xalan-2.6,ibea,xalan-2.6_exp_54_train,0.829204694,0.841570279,0.168929466
xalan-2.6,ibea,xalan-2.6_exp_55_train,0.988801792,0.732354688,0.384830411
xalan-2.6,ibea,xalan-2.6_exp_56_train,0.876797999,0.883529065,0.203182133
xalan-2.6,ibea,xalan-2.6_exp_57_train,0.899755501,0.818890157,0.1784349
xalan-2.6,ibea,xalan-2.6_exp_58_train,0.959537572,0.869612532,0.291540819
xalan-2.6,ibea,xalan-2.6_exp_59_train,0.895156346,0.768903633,0.149476524
xalan-2.6,ibea,xalan-2.6_exp_5_train,0.867758186,0.835170412,0.172926025
xalan-2.6,ibea,xalan-2.6_exp_60_train,0.96611143,0.875356058,0.318000192
xalan-2.6,ibea,xalan-2.6_exp_61_train,0.849455477,0.85924813,0.181696844
xalan-2.6,ibea,xalan-2.6_exp_62_train,0.832467532,0.805553713,0.149530319
xalan-2.6,ibea,xalan-2.6_exp_63_train,0.933175636,0.747744127,0.168756939
xalan-2.6,ibea,xalan-2.6_exp_64_train,0.898958971,0.862012412,0.201896888
xalan-2.6,ibea,xalan-2.6_exp_65_train,0.906990881,0.869030268,0.211371398
xalan-2.6,ibea,xalan-2.6_exp_66_train,0.979638009,0.78338176,0.324131397
xalan-2.6,ibea,xalan-2.6_exp_67_train,0.855146125,0.738274749,0.119383105
xalan-2.6,ibea,xalan-2.6_exp_68_train,0.961427749,0.769232716,0.232209674
xalan-2.6,ibea,xalan-2.6_exp_69_train,0.952380952,0.762292129,0.206363203
xalan-2.6,ibea,xalan-2.6_exp_70_train,0.966819222,0.716422916,0.215885469
xalan-2.6,ibea,xalan-2.6_exp_71_train,0.977298524,0.835049188,0.34581183
xalan-2.6,ibea,xalan-2.6_exp_72_train,0.793821357,0.811251611,0.150882321
xalan-2.6,ibea,xalan-2.6_exp_73_train,0.985376828,0.787891767,0.380670839
xalan-2.6,ibea,xalan-2.6_exp_74_train,0.88447205,0.890434193,0.210409361
xalan-2.6,ibea,xalan-2.6_exp_75_train,0.905775076,0.823881745,0.185080128
xalan-2.6,ibea,xalan-2.6_exp_76_train,0.920215957,0.835957937,0.203644076
xalan-2.6,ibea,xalan-2.6_exp_77_train,0.933096507,0.798865363,0.196743984
xalan-2.6,ibea,xalan-2.6_exp_78_train,0.971493729,0.777023773,0.273035118
xalan-2.6,ibea,xalan-2.6_exp_79_train,0.840542285,0.851436622,0.175808074
xalan-2.6,ibea,xalan-2.6_exp_80_train,0.948104956,0.759031469,0.196379205
xalan-2.6,ibea,xalan-2.6_exp_81_train,0.894218942,0.857892151,0.196769457
xalan-2.6,ibea,xalan-2.6_exp_82_train,0.826910516,0.839583097,0.167612147
xalan-2.6,ibea,xalan-2.6_exp_83_train,0.97260274,0.881062143,0.35171847
xalan-2.6,ibea,xalan-2.6_exp_84_train,0.955258571,0.912223798,0.308002407
xalan-2.6,ibea,xalan-2.6_exp_85_train,0.911622276,0.873097967,0.217352413
xalan-2.6,ibea,xalan-2.6_exp_86_train,0.876797999,0.883529065,0.203182133
xalan-2.6,ibea,xalan-2.6_exp_87_train,0.9738041,0.832134523,0.322792917
xalan-2.6,ibea,xalan-2.6_exp_88_train,0.976744186,0.781116991,0.303203742
xalan-2.6,ibea,xalan-2.6_exp_89_train,0.957827845,0.766464023,0.221016988
xalan-2.6,ibea,xalan-2.6_exp_90_train,0.971493729,0.777023773,0.273035118
xalan-2.6,ibea,xalan-2.6_exp_91_train,0.940692895,0.753408936,0.18148393
xalan-2.6,ibea,xalan-2.6_exp_92_train,0.974943052,0.883127942,0.366514979
xalan-2.6,ibea,xalan-2.6_exp_93_train,0.831489915,0.843552779,0.170265525
xalan-2.6,ibea,xalan-2.6_exp_94_train,0.954202899,0.763685292,0.210997828
xalan-2.6,ibea,xalan-2.6_exp_95_train,0.897734231,0.817219519,0.176322157
xalan-2.6,ibea,xalan-2.6_exp_96_train,0.922155689,0.837591201,0.206482266
xalan-2.6,ibea,xalan-2.6_exp_97_train,0.874139011,0.840607384,0.178052037
xalan-2.6,ibea,xalan-2.6_exp_98_train,0.887925697,0.893555247,0.213878504
xalan-2.6,ibea,xalan-2.6_exp_99_train,0.90499391,0.867281127,0.208915204
xerces-1.2,ibea,xerces-1.2_exp_0_train,0.328947368,0.554611214,0.19624691
xerces-1.2,ibea,xerces-1.2_exp_10_train,0.392638037,0.679229458,0.308187531
