file_id,algorithm,f1,G
prop-4_exp_10_train,MonoGP,0.2463285024154589,0.6132986544032379
prop-4_exp_10_train,NSGA-II,0.3222972972972973,0.7142477381940342
prop-4_exp_10_train,NSGA-III,0.3338655862726407,0.7106950232972523
prop-4_exp_10_train,RS,0.2471362586605081,0.6425477842633015
prop-4_exp_10_train,SPEA2,0.3316322136089578,0.7235203887425973
prop-4_exp_11_train,IBEA,0.3293478260869565,0.7133118956195935
prop-4_exp_11_train,MonoGP,0.2866023166023166,0.6629009516826292
prop-4_exp_11_train,NSGA-II,0.3268534863195057,0.7140358227253438
prop-4_exp_11_train,NSGA-III,0.3238929889298893,0.7037193075765249
prop-4_exp_11_train,RS,0.2304316546762589,0.6238262152010664
prop-4_exp_11_train,SPEA2,0.3182891466445733,0.7114583912189208
prop-4_exp_12_train,IBEA,0.3414230438521066,0.7360649056376947
prop-4_exp_12_train,MonoGP,0.2554812398042414,0.6480351189174713
prop-4_exp_12_train,NSGA-II,0.3461418376449599,0.7364094858877487
prop-4_exp_12_train,NSGA-III,0.3171348314606741,0.7045893214668679
prop-4_exp_12_train,RS,0.2562783810463969,0.6222749629100269
prop-4_exp_12_train,SPEA2,0.3152711323763955,0.7118079846258464
prop-4_exp_13_train,IBEA,0.3409817351598173,0.7263838280853647
prop-4_exp_13_train,MonoGP,0.2666507177033492,0.5995356199792916
prop-4_exp_13_train,NSGA-II,0.344298245614035,0.7367114463946199
prop-4_exp_13_train,NSGA-III,0.3433023872679045,0.7342826964174958
prop-4_exp_13_train,RS,0.2464705882352941,0.6450539996166307
prop-4_exp_13_train,SPEA2,0.3082817337461301,0.7053903800119422
prop-4_exp_14_train,IBEA,0.3409636062861869,0.7407824808790674
prop-4_exp_14_train,MonoGP,0.2750847457627119,0.6202774551473789
prop-4_exp_14_train,NSGA-II,0.3525388838060384,0.7401255369602288
prop-4_exp_14_train,NSGA-III,0.3555439330543933,0.7193868318701004
prop-4_exp_14_train,RS,0.2566894197952219,0.6442378873279102
prop-4_exp_14_train,SPEA2,0.3416368515205725,0.7304561637698591
prop-4_exp_15_train,IBEA,0.2999562171628722,0.6806209159918509
prop-4_exp_15_train,MonoGP,0.2400661000944287,0.6088052444255939
prop-4_exp_15_train,NSGA-II,0.3347826086956522,0.7200500944483091
prop-4_exp_15_train,NSGA-III,0.3599282296650718,0.7411716702384388
prop-4_exp_15_train,RS,0.2431629392971246,0.6337862295716983
prop-4_exp_15_train,SPEA2,0.3279162746942615,0.7056037541779839
prop-4_exp_16_train,IBEA,0.3529857397504457,0.744914437599785
prop-4_exp_16_train,MonoGP,0.2787719298245614,0.6176468627165272
prop-4_exp_16_train,NSGA-II,0.3273829087921117,0.7242385482152581
prop-4_exp_16_train,NSGA-III,0.3202913008778931,0.7183417237922237
prop-4_exp_16_train,RS,0.2161928934010152,0.6039199773168059
prop-4_exp_16_train,SPEA2,0.3070717131474104,0.7009908140607719
prop-4_exp_17_train,IBEA,0.3489024390243903,0.7247065159749749
prop-4_exp_17_train,MonoGP,0.2760109289617486,0.6595399285239142
prop-4_exp_17_train,NSGA-II,0.3114583333333333,0.696704886596266
prop-4_exp_17_train,NSGA-III,0.3325571177504394,0.7218373887110942
prop-4_exp_17_train,RS,0.2507692307692309,0.6196343715466935
prop-4_exp_17_train,SPEA2,0.3214867180805485,0.7113165473285649
prop-4_exp_18_train,IBEA,0.3165555555555556,0.6999893437974083
prop-4_exp_18_train,MonoGP,0.2281155977830563,0.6140497208854545
prop-4_exp_18_train,NSGA-II,0.2879416598192276,0.672081587708327
prop-4_exp_18_train,NSGA-III,0.3169132149901381,0.6843649773386918
prop-4_exp_18_train,RS,0.2307843137254902,0.5912970773161836
prop-4_exp_18_train,SPEA2,0.3052197802197802,0.68127859584094
prop-4_exp_19_train,IBEA,0.3569587628865981,0.7238243155127551
prop-4_exp_19_train,MonoGP,0.2494258373205742,0.6186905465944834
prop-4_exp_19_train,NSGA-II,0.3609528487229863,0.7375871149708845
prop-4_exp_19_train,NSGA-III,0.3418498168498169,0.7270046134213023
prop-4_exp_19_train,RS,0.2535394862036157,0.6247485367186705
prop-4_exp_19_train,SPEA2,0.3467550274223035,0.7332737892474981
prop-4_exp_1_train,IBEA,0.3158522283033621,0.7145764436098884
prop-4_exp_1_train,MonoGP,0.2478152393796359,0.650455756085272
prop-4_exp_1_train,NSGA-II,0.3423803526448362,0.7405807694198131
prop-4_exp_1_train,NSGA-III,0.3280303030303031,0.7220360954402778
prop-4_exp_1_train,RS,0.2548249027237354,0.6519687525257157
prop-4_exp_1_train,SPEA2,0.3577272727272728,0.7474340844432252
prop-4_exp_20_train,IBEA,0.3272813688212928,0.7031366154372438
prop-4_exp_20_train,MonoGP,0.2334408602150537,0.6075018662259933
prop-4_exp_20_train,NSGA-II,0.3068791946308725,0.6950422156729992
prop-4_exp_20_train,NSGA-III,0.3022612003381234,0.6880562538238866
prop-4_exp_20_train,RS,0.2449371332774518,0.6309770506681385
prop-4_exp_20_train,SPEA2,0.3176829268292684,0.704238484052332
prop-4_exp_21_train,IBEA,0.3343179634966378,0.7099577626976915
prop-4_exp_21_train,MonoGP,0.2722071307300509,0.6648749773306487
prop-4_exp_21_train,NSGA-II,0.3446172248803828,0.7230059346460582
prop-4_exp_21_train,NSGA-III,0.3424030658250676,0.7301384317140192
prop-4_exp_21_train,RS,0.252565130260521,0.6152358207370847
prop-4_exp_21_train,SPEA2,0.3377340823970037,0.718371986318974
prop-4_exp_22_train,IBEA,0.3423843700159489,0.7471110374740247
prop-4_exp_22_train,MonoGP,0.2866666666666666,0.6228370267479761
prop-4_exp_22_train,NSGA-II,0.3645225464190982,0.7601790778639486
prop-4_exp_22_train,NSGA-III,0.3467960710944809,0.7294953895718319
prop-4_exp_22_train,RS,0.2730303030303031,0.6261494150706355
prop-4_exp_22_train,SPEA2,0.3661978221415608,0.7578830812085047
prop-4_exp_23_train,IBEA,0.3379002744739249,0.7223178006183563
prop-4_exp_23_train,MonoGP,0.2420647773279352,0.6309313362570085
prop-4_exp_23_train,NSGA-II,0.357355816226784,0.7342945295302737
prop-4_exp_23_train,NSGA-III,0.3265597920277297,0.7162613375023121
prop-4_exp_23_train,RS,0.2378311499272198,0.6336585101598508
prop-4_exp_23_train,SPEA2,0.3283419023136247,0.7200609623324218
prop-4_exp_24_train,IBEA,0.3209183673469388,0.7115977609749949
prop-4_exp_24_train,MonoGP,0.2274468085106383,0.574147130705295
prop-4_exp_24_train,NSGA-II,0.3116836301950806,0.6999818831120407
prop-4_exp_24_train,NSGA-III,0.3363772455089821,0.7058084318371263
prop-4_exp_24_train,RS,0.2330560928433269,0.5962633941931673
prop-4_exp_24_train,SPEA2,0.3280303030303031,0.7140918526920532
prop-4_exp_25_train,IBEA,0.3259972801450589,0.7089988721245489
prop-4_exp_25_train,MonoGP,0.2594168466522678,0.6105319681010267
prop-4_exp_25_train,NSGA-II,0.3265597920277297,0.7162613375023121
prop-4_exp_25_train,NSGA-III,0.3061715481171549,0.6944105967904293
prop-4_exp_25_train,RS,0.2358788774002954,0.6300774194453183
prop-4_exp_25_train,SPEA2,0.3280869971936389,0.7067176404214461
prop-4_exp_26_train,IBEA,0.3240325417766052,0.7109789387804506
prop-4_exp_26_train,MonoGP,0.2711811023622047,0.6409847766243935
prop-4_exp_26_train,NSGA-II,0.3076622843056697,0.6984855924047313
prop-4_exp_26_train,NSGA-III,0.3206989247311828,0.7040864806126197
prop-4_exp_26_train,RS,0.2458022549869905,0.6279607403417908
prop-4_exp_26_train,SPEA2,0.3012613730355666,0.6892576934017094
prop-4_exp_27_train,IBEA,0.3337478559176673,0.7267881783907324
prop-4_exp_27_train,MonoGP,0.252122905027933,0.6555407785481864
prop-4_exp_27_train,NSGA-II,0.3104671280276817,0.695879696006353
prop-4_exp_27_train,NSGA-III,0.3143617021276596,0.703028929613833
prop-4_exp_27_train,RS,0.2524207492795389,0.6218553502358738
prop-4_exp_27_train,SPEA2,0.3396919431279621,0.7187072067644954
prop-4_exp_28_train,IBEA,0.3321553228621292,0.7223442798680428
prop-4_exp_28_train,MonoGP,0.2699044890162369,0.6444444968770707
prop-4_exp_28_train,NSGA-II,0.3425182481751825,0.728408028046247
prop-4_exp_28_train,NSGA-III,0.3177256792287467,0.7034546220147383
prop-4_exp_28_train,RS,0.2653667953667954,0.6371461594480115
prop-4_exp_28_train,SPEA2,0.3464596003475239,0.7408200023212181
prop-4_exp_29_train,IBEA,0.3462996389891697,0.7347653272432146
prop-4_exp_29_train,MonoGP,0.2913296398891967,0.6761018969017965
prop-4_exp_29_train,NSGA-II,0.3512548262548263,0.7293917334300332
prop-4_exp_29_train,NSGA-III,0.3475806451612903,0.7329205691621785
prop-4_exp_29_train,RS,0.254843869002285,0.6538957911257712
prop-4_exp_29_train,SPEA2,0.3425965665236052,0.7377767209931454
prop-4_exp_2_train,IBEA,0.3366003386960203,0.7321447629656578
prop-4_exp_2_train,MonoGP,0.2650819672131147,0.6150289637155119
prop-4_exp_2_train,NSGA-II,0.3257915567282322,0.7132021432636987
prop-4_exp_2_train,NSGA-III,0.3216101694915254,0.7129276857679328
prop-4_exp_2_train,RS,0.2341509433962264,0.6302376129725997
prop-4_exp_2_train,SPEA2,0.3052741812642803,0.7027045310197133
prop-4_exp_30_train,IBEA,0.3546500920810313,0.7415946151802318
prop-4_exp_30_train,MonoGP,0.2620696324951645,0.6327713833504292
prop-4_exp_30_train,NSGA-II,0.3491182078169685,0.7290449106139961
prop-4_exp_30_train,NSGA-III,0.3157915993537964,0.7111135128225072
prop-4_exp_30_train,RS,0.2470491803278689,0.636310284648816
prop-4_exp_30_train,SPEA2,0.3461382113821138,0.714018769222416
prop-4_exp_3_train,IBEA,0.3312558356676004,0.7109128654976077
prop-4_exp_3_train,MonoGP,0.2656349206349207,0.6329106686541779
prop-4_exp_3_train,NSGA-II,0.3458369659982564,0.7395314217633346
prop-4_exp_3_train,NSGA-III,0.3593051506316813,0.7376448264918458
prop-4_exp_3_train,RS,0.2608792111750206,0.6542908506285673
prop-4_exp_3_train,SPEA2,0.3555954825462013,0.7230504234530791
prop-4_exp_4_train,IBEA,0.3561004784688996,0.736659556050649
prop-4_exp_4_train,MonoGP,0.230586319218241,0.6257911571050411
prop-4_exp_4_train,NSGA-II,0.3312446535500428,0.7239768297250392
prop-4_exp_4_train,NSGA-III,0.3390350877192982,0.7301824705436262
prop-4_exp_4_train,RS,0.2491586998087954,0.6185016167676731
prop-4_exp_4_train,SPEA2,0.3409922928709057,0.7175035321192884
prop-4_exp_5_train,IBEA,0.3550624442462088,0.7472981434345684
prop-4_exp_5_train,MonoGP,0.2595752895752895,0.6300011231473756
prop-4_exp_5_train,NSGA-II,0.3102512155591572,0.7034471994360225
prop-4_exp_5_train,NSGA-III,0.3506227758007117,0.7423134002799999
prop-4_exp_5_train,RS,0.2639481268011528,0.6361830491444281
prop-4_exp_5_train,SPEA2,0.3006460454189507,0.6940192957943693
prop-4_exp_6_train,IBEA,0.3613802559414991,0.7508960253475665
prop-4_exp_6_train,MonoGP,0.248,0.6099145043510873
prop-4_exp_6_train,NSGA-II,0.3503676470588236,0.7367456447802043
prop-4_exp_6_train,NSGA-III,0.3318783068783069,0.7204738160861944
prop-4_exp_6_train,RS,0.2711494252873564,0.6124565743065745
prop-4_exp_6_train,SPEA2,0.343407960199005,0.7146762416474213
prop-4_exp_7_train,IBEA,0.3464596003475239,0.7408200023212181
prop-4_exp_7_train,MonoGP,0.2451091703056768,0.5914578134312807
prop-4_exp_7_train,NSGA-II,0.3360338835794961,0.7278350568046273
prop-4_exp_7_train,NSGA-III,0.332829181494662,0.720354330997467
prop-4_exp_7_train,RS,0.2549109653233365,0.6287944689235512
prop-4_exp_7_train,SPEA2,0.3350358422939068,0.7220228500873549
prop-4_exp_8_train,IBEA,0.350024925224327,0.7220938903987487
prop-4_exp_8_train,MonoGP,0.2753941908713693,0.6718838485129668
prop-4_exp_8_train,NSGA-II,0.3164012738853504,0.7134691768183189
prop-4_exp_8_train,NSGA-III,0.2952251876563804,0.6802764585488739
prop-4_exp_8_train,RS,0.244481772694782,0.6438792819196894
prop-4_exp_8_train,SPEA2,0.3339983022071307,0.7285082500355061
prop-4_exp_9_train,IBEA,0.3257518796992482,0.7030908201080255
prop-4_exp_9_train,MonoGP,0.2600626678603402,0.6420758918090865
prop-4_exp_9_train,NSGA-II,0.3281496062992126,0.6983659449418887
prop-4_exp_9_train,NSGA-III,0.3094677137870855,0.6934407042131828
prop-4_exp_9_train,RS,0.2523297137216189,0.6173902164363025
prop-4_exp_9_train,SPEA2,0.3167820867959372,0.6946938963888452
prop-5_exp_0_train,IBEA,0.402859778597786,0.6894149811138822
prop-5_exp_0_train,MonoGP,0.3390085357846356,0.6310347174041231
prop-5_exp_0_train,NSGA-II,0.4041666666666667,0.6949074425054922
prop-5_exp_0_train,NSGA-III,0.3974525650035137,0.6871553405596614
prop-5_exp_0_train,RS,0.3001662707838481,0.5850652040128934
prop-5_exp_0_train,SPEA2,0.4135448916408669,0.695870267174432
prop-5_exp_10_train,IBEA,0.3746688741721854,0.6647503510246554
prop-5_exp_10_train,MonoGP,0.33,0.61801650163549
prop-5_exp_10_train,NSGA-II,0.3948060941828255,0.6851140639065385
prop-5_exp_10_train,NSGA-III,0.396967654986523,0.6885552429830677
prop-5_exp_10_train,RS,0.3137139561707035,0.5984372528001922
prop-5_exp_10_train,SPEA2,0.4014880952380952,0.6873225552327299
prop-5_exp_11_train,IBEA,0.4001846381093058,0.686587210604727
prop-5_exp_11_train,MonoGP,0.2986840509399636,0.5846269837299007
prop-5_exp_11_train,NSGA-II,0.3982782369146006,0.6890744296447591
prop-5_exp_11_train,NSGA-III,0.3945150115473441,0.6770939392419014
prop-5_exp_11_train,RS,0.3182352941176471,0.5984202913125177
prop-5_exp_11_train,SPEA2,0.387286562731997,0.6727642377654373
prop-5_exp_12_train,IBEA,0.3912581110310021,0.6790416457148319
prop-5_exp_12_train,MonoGP,0.3253233180927498,0.6161386187074596
prop-5_exp_12_train,NSGA-II,0.3877311522048364,0.6761670106436423
prop-5_exp_12_train,NSGA-III,0.3852225312934632,0.6746775281829634
prop-5_exp_12_train,RS,0.3010170562223626,0.5887952504907934
prop-5_exp_12_train,SPEA2,0.3853988603988604,0.6736083877399762
prop-5_exp_13_train,IBEA,0.3636666666666667,0.6525169017269429
prop-5_exp_13_train,MonoGP,0.2977511961722488,0.5827463134525825
prop-5_exp_13_train,NSGA-II,0.37861488904796,0.6660994213476938
prop-5_exp_13_train,NSGA-III,0.3781179564237416,0.6622360298993297
prop-5_exp_13_train,RS,0.3059422034918724,0.5925723860808988
prop-5_exp_13_train,SPEA2,0.3788663171690695,0.6695033866354896
prop-5_exp_14_train,IBEA,0.396900826446281,0.6876068127022799
prop-5_exp_14_train,MonoGP,0.298135593220339,0.5855483290256404
prop-5_exp_14_train,NSGA-II,0.4069354838709678,0.7003412074145682
prop-5_exp_14_train,NSGA-III,0.3979767769176637,0.6876291548174721
prop-5_exp_14_train,RS,0.2989299867899604,0.5867842495118574
prop-5_exp_14_train,SPEA2,0.3985465116279071,0.6861233981407223
prop-5_exp_15_train,IBEA,0.3851962158374212,0.6742772628509259
prop-5_exp_15_train,MonoGP,0.3195630461922596,0.6094392640376136
prop-5_exp_15_train,NSGA-II,0.3898255813953489,0.6769940397485168
prop-5_exp_15_train,NSGA-III,0.3842896174863388,0.6744204384710646
prop-5_exp_15_train,RS,0.3080884450784593,0.5946263761550538
prop-5_exp_15_train,SPEA2,0.3898648648648649,0.6808156412189065
prop-5_exp_16_train,IBEA,0.3954292527821939,0.6747741384376671
prop-5_exp_16_train,MonoGP,0.3190735206216379,0.6071830586665601
prop-5_exp_16_train,NSGA-II,0.388762102351314,0.6787228660513485
prop-5_exp_16_train,NSGA-III,0.404016393442623,0.6969083918756308
prop-5_exp_16_train,RS,0.3128927680798005,0.6019028704147656
prop-5_exp_16_train,SPEA2,0.4013888888888888,0.6919680138489414
prop-5_exp_17_train,IBEA,0.4044940079893476,0.6970308852634026
prop-5_exp_17_train,MonoGP,0.3307427055702918,0.6218468871628539
prop-5_exp_17_train,NSGA-II,0.3886363636363637,0.6787699682867417
prop-5_exp_17_train,NSGA-III,0.3875815808556925,0.6747832518711679
prop-5_exp_17_train,RS,0.3153968253968253,0.6050755055361394
prop-5_exp_17_train,SPEA2,0.3974525650035137,0.6871553405596614
prop-5_exp_18_train,IBEA,0.3841240875912409,0.6706930570279657
prop-5_exp_18_train,MonoGP,0.3177564102564103,0.5958367999122103
prop-5_exp_18_train,NSGA-II,0.3837684069611781,0.6744842645614679
prop-5_exp_18_train,NSGA-III,0.3980569948186528,0.6906402354702751
prop-5_exp_18_train,RS,0.3008641975308642,0.5879295396490325
prop-5_exp_18_train,SPEA2,0.3715909090909091,0.6590116298052052
prop-5_exp_19_train,IBEA,0.3869322278298487,0.6744815292862405
prop-5_exp_19_train,MonoGP,0.3138685208596713,0.6032976462037071
prop-5_exp_19_train,NSGA-II,0.3976067746686304,0.6841481049920128
prop-5_exp_19_train,NSGA-III,0.3968592964824121,0.6852154255427488
prop-5_exp_19_train,RS,0.3116149068322982,0.6003547189574834
prop-5_exp_19_train,SPEA2,0.3944545454545454,0.6817955174556741
prop-5_exp_1_train,IBEA,0.4371915820029027,0.7260080805600471
prop-5_exp_1_train,MonoGP,0.3474680603948898,0.6376282518580111
prop-5_exp_1_train,NSGA-II,0.413663967611336,0.7063402611251548
prop-5_exp_1_train,NSGA-III,0.3998326639892905,0.6918561346208041
prop-5_exp_1_train,RS,0.3339575971731449,0.623231713636229
prop-5_exp_1_train,SPEA2,0.4014233087742801,0.6935438721454573
prop-5_exp_20_train,IBEA,0.3942762186115215,0.6804543600229339
prop-5_exp_20_train,MonoGP,0.3463518385003606,0.6346226140030409
prop-5_exp_20_train,NSGA-II,0.3778600964851827,0.6671377219189765
prop-5_exp_20_train,NSGA-III,0.3954215618521079,0.6858689689803791
prop-5_exp_20_train,RS,0.2977467411545625,0.5845739908788044
prop-5_exp_20_train,SPEA2,0.3982441471571906,0.6901676758167832
prop-5_exp_21_train,IBEA,0.393,0.6846025332466062
prop-5_exp_21_train,MonoGP,0.3350793650793651,0.6266223860763558
prop-5_exp_21_train,NSGA-II,0.3741599707815925,0.6601044106007616
prop-5_exp_21_train,NSGA-III,0.3979537366548043,0.6869218847510679
prop-5_exp_21_train,RS,0.302484076433121,0.5906089308226855
prop-5_exp_21_train,SPEA2,0.4074404761904762,0.6934490887747313
prop-5_exp_22_train,IBEA,0.3801542513167796,0.6642466105126671
prop-5_exp_22_train,MonoGP,0.3152157598499061,0.6045979153159031
prop-5_exp_22_train,NSGA-II,0.3644216133942161,0.6468157470157936
prop-5_exp_22_train,NSGA-III,0.3815459610027856,0.6706692117303494
prop-5_exp_22_train,RS,0.2911991434689507,0.5761947046097995
prop-5_exp_22_train,SPEA2,0.3851532567049809,0.6678888655472746
prop-5_exp_23_train,IBEA,0.3955206220419202,0.6868825201053688
prop-5_exp_23_train,MonoGP,0.2838964577656676,0.5563612420078384
prop-5_exp_23_train,NSGA-II,0.3801673944687045,0.6667133753770896
prop-5_exp_23_train,NSGA-III,0.3862815269256987,0.6766442709163374
prop-5_exp_23_train,RS,0.2858559696778269,0.5715120797956661
prop-5_exp_23_train,SPEA2,0.3736120077469335,0.6637721389065434
prop-5_exp_24_train,IBEA,0.4035617367706921,0.6953634107742497
prop-5_exp_24_train,MonoGP,0.2822629582806574,0.567402640870859
prop-5_exp_24_train,NSGA-II,0.4005745239658569,0.6931584540993623
prop-5_exp_24_train,NSGA-III,0.3966448726772195,0.6873654698377077
prop-5_exp_24_train,RS,0.3127201917315757,0.6000653093706741
prop-5_exp_24_train,SPEA2,0.4040760869565217,0.6958561439615218
prop-5_exp_25_train,IBEA,0.4004220121539501,0.6921899409044129
prop-5_exp_25_train,MonoGP,0.2999080584099513,0.5743162097481443
prop-5_exp_25_train,NSGA-II,0.3894333124608641,0.6810945947422182
prop-5_exp_25_train,NSGA-III,0.407312925170068,0.6992442567052433
prop-5_exp_25_train,RS,0.31375,0.5950414802365871
prop-5_exp_25_train,SPEA2,0.3926056338028169,0.6819037013962961
prop-5_exp_26_train,IBEA,0.4077534039334342,0.6922804659426036
prop-5_exp_26_train,MonoGP,0.3338568829593693,0.6245955180389121
prop-5_exp_26_train,NSGA-II,0.3955357142857143,0.6811676988634838
prop-5_exp_26_train,NSGA-III,0.4005334281650071,0.689678743945025
prop-5_exp_26_train,RS,0.3085012919896641,0.5975093522881517
prop-5_exp_26_train,SPEA2,0.4157380607814761,0.704287767201608
prop-5_exp_27_train,IBEA,0.3699691991786448,0.6588135893267657
prop-5_exp_27_train,MonoGP,0.3067052023121387,0.5924439650341147
prop-5_exp_27_train,NSGA-II,0.3765850144092219,0.6635533184461643
prop-5_exp_27_train,NSGA-III,0.3784675615212528,0.6631850486600842
prop-5_exp_27_train,RS,0.3210306058713304,0.6110994213476938
prop-5_exp_27_train,SPEA2,0.3981236597569693,0.6868261530137147
prop-5_exp_28_train,IBEA,0.4008127438231469,0.69358904453746
prop-5_exp_28_train,MonoGP,0.3205926388022458,0.6105801021686268
prop-5_exp_28_train,NSGA-II,0.3911599471249174,0.6828108438561825
prop-5_exp_28_train,NSGA-III,0.4105585831062671,0.702629411254309
prop-5_exp_28_train,RS,0.3110138248847926,0.6002654671869018
prop-5_exp_28_train,SPEA2,0.37195244474213,0.6615610141959845
prop-5_exp_29_train,IBEA,0.4035766691122524,0.6906295598612597
prop-5_exp_29_train,MonoGP,0.3065468886941281,0.5743132700308723
prop-5_exp_29_train,NSGA-II,0.3960106382978723,0.6879284665137986
prop-5_exp_29_train,NSGA-III,0.394735902926481,0.6833543494639973
prop-5_exp_29_train,RS,0.3272474377745241,0.6135121550102995
prop-5_exp_29_train,SPEA2,0.393421052631579,0.6803441296210833
prop-5_exp_2_train,IBEA,0.4112841147655704,0.701966680874088
prop-5_exp_2_train,MonoGP,0.3320364550597108,0.6234873039486688
prop-5_exp_2_train,NSGA-II,0.4029421654337592,0.6950356044697775
prop-5_exp_2_train,NSGA-III,0.3939064558629776,0.6858618005432779
prop-5_exp_2_train,RS,0.3067781155015198,0.5940278754707998
prop-5_exp_2_train,SPEA2,0.3894797879390325,0.6809285007838747
prop-5_exp_30_train,IBEA,0.4000837240455459,0.6921047296470052
prop-5_exp_30_train,MonoGP,0.3570513722730472,0.6474240166950204
prop-5_exp_30_train,NSGA-II,0.3911753297129557,0.6729324245916484
prop-5_exp_30_train,NSGA-III,0.403535170413343,0.691480402711465
prop-5_exp_30_train,RS,0.3185321673953779,0.6082963868702074
prop-5_exp_30_train,SPEA2,0.4078529194382853,0.6944432025622054
prop-5_exp_3_train,IBEA,0.4116666666666667,0.6981719091416523
prop-5_exp_3_train,MonoGP,0.299605650382578,0.5837717954586822
prop-5_exp_3_train,NSGA-II,0.3947478991596639,0.6844840169338633
prop-5_exp_3_train,NSGA-III,0.3887660485021398,0.6770939392419014
prop-5_exp_3_train,RS,0.3024572930354796,0.5907539489610256
prop-5_exp_3_train,SPEA2,0.4046423658872077,0.6959038086135385
prop-5_exp_4_train,IBEA,0.3845839524517088,0.6698818222703564
prop-5_exp_4_train,MonoGP,0.2953886010362695,0.5609304459664898
prop-5_exp_4_train,NSGA-II,0.3928332092330603,0.6783033252601711
prop-5_exp_4_train,NSGA-III,0.3916169895678093,0.6769795076379462
prop-5_exp_4_train,RS,0.2903952011291461,0.5757842816076991
prop-5_exp_4_train,SPEA2,0.3955391040242977,0.6794218046362543
prop-5_exp_5_train,IBEA,0.4073529411764706,0.6977970638650978
prop-5_exp_5_train,MonoGP,0.3338483965014577,0.6224425593893614
prop-5_exp_5_train,NSGA-II,0.3919214732453092,0.6818712480849409
prop-5_exp_5_train,NSGA-III,0.4029761904761905,0.6888568131905362
prop-5_exp_5_train,RS,0.3287028457974851,0.619660209732131
prop-5_exp_5_train,SPEA2,0.3800624133148405,0.6692589387431203
prop-5_exp_6_train,IBEA,0.3772645578720345,0.6644068504391117
prop-5_exp_6_train,MonoGP,0.3073063170441001,0.5935351757158587
prop-5_exp_6_train,NSGA-II,0.3710410557184751,0.6565485381107414
prop-5_exp_6_train,NSGA-III,0.3815037852718513,0.6711267043903768
prop-5_exp_6_train,RS,0.3102985074626865,0.5970817170326054
prop-5_exp_6_train,SPEA2,0.3928646934460888,0.6821389399719282
prop-5_exp_7_train,IBEA,0.4120523415977962,0.7036720301602398
prop-5_exp_7_train,MonoGP,0.2960099220411057,0.5817810640662012
prop-5_exp_7_train,NSGA-II,0.3914850136239783,0.6822713936010996
prop-5_exp_7_train,NSGA-III,0.3918240053944707,0.6829953621469207
prop-5_exp_7_train,RS,0.2976283618581907,0.5838065275378396
prop-5_exp_7_train,SPEA2,0.3906387665198238,0.6771102849746842
prop-5_exp_8_train,IBEA,0.3991007194244605,0.6874191091842621
prop-5_exp_8_train,MonoGP,0.3098058252427185,0.5973979875141295
prop-5_exp_8_train,NSGA-II,0.3874425476034143,0.6788786528033582
prop-5_exp_8_train,NSGA-III,0.4015567765567766,0.6886507252989263
prop-5_exp_8_train,RS,0.3120427553444181,0.5987481323171809
prop-5_exp_8_train,SPEA2,0.3819951757408684,0.6716012741968398
prop-5_exp_9_train,IBEA,0.3928493845039826,0.6804200279512492
prop-5_exp_9_train,MonoGP,0.3047826086956522,0.5808743940576747
prop-5_exp_9_train,NSGA-II,0.3877381792519407,0.6766170083173958
prop-5_exp_9_train,NSGA-III,0.3815340909090909,0.6696577270197092
prop-5_exp_9_train,RS,0.3018992009834051,0.5889406935755594
prop-5_exp_9_train,SPEA2,0.3827348066298343,0.6723124765465965
xalan-2.5_exp_0_train,IBEA,0.5916666666666666,0.593846382511616
xalan-2.5_exp_0_train,MonoGP,0.6389655172413792,0.5366599053011092
xalan-2.5_exp_0_train,NSGA-II,0.6544820717131474,0.6381321509126386
xalan-2.5_exp_0_train,NSGA-III,0.5964285714285714,0.6229274549469278
xalan-2.5_exp_0_train,RS,0.5813207547169811,0.5342816611440144
xalan-2.5_exp_0_train,SPEA2,0.6505506607929517,0.6701409896694862
xalan-2.5_exp_10_train,IBEA,0.6214912280701754,0.6413295133007321
xalan-2.5_exp_10_train,MonoGP,0.6872413793103448,0.5980786245532399
xalan-2.5_exp_10_train,NSGA-II,0.6521186440677966,0.6599585921877926
xalan-2.5_exp_10_train,NSGA-III,0.5825221238938054,0.6071482214386109
xalan-2.5_exp_10_train,RS,0.6239923954372623,0.5861056783511671
xalan-2.5_exp_10_train,SPEA2,0.6358786610878662,0.6394804365450146
xalan-2.5_exp_11_train,IBEA,0.6035123966942149,0.6021511485528398
xalan-2.5_exp_11_train,MonoGP,0.6390647482014388,0.5693099480178044
xalan-2.5_exp_11_train,NSGA-II,0.6653508771929825,0.6830011529179711
xalan-2.5_exp_11_train,NSGA-III,0.5951357466063347,0.6255170186224305
xalan-2.5_exp_11_train,RS,0.5322119815668203,0.5679851226381403
xalan-2.5_exp_11_train,SPEA2,0.6370689655172413,0.650878692664189
xalan-2.5_exp_12_train,IBEA,0.6601931330472103,0.6719024336178445
xalan-2.5_exp_12_train,MonoGP,0.5771428571428571,0.6013641498019763
xalan-2.5_exp_12_train,NSGA-II,0.6602941176470588,0.6367808938410594
xalan-2.5_exp_12_train,NSGA-III,0.6266260162601627,0.6184121089382006
xalan-2.5_exp_12_train,RS,0.5401754385964912,0.5613164739915446
xalan-2.5_exp_12_train,SPEA2,0.6540322580645163,0.6430056913028865
xalan-2.5_exp_13_train,IBEA,0.6646396396396397,0.6888446016745288
xalan-2.5_exp_13_train,MonoGP,0.5306694560669455,0.5346481968508325
